id	filename	md5	size	state
d058f804-234a-48ef-aa12-1156671f77ed	fd8c3915-51d5-4760-a51f-2d16fd1a5a32.wxs.VarScan2.aliquot.maf.gz	98aa692aedac070b97bb31407e48ff30	685572	released
51427223-ecf1-4113-be3f-11794aa71c01	d0c497bd-cf72-4809-bd94-1c2c2773622d.wxs.MuSE.aliquot.maf.gz	7a7d09e1b57ae57feaca2527362658e9	501708	released
d303f4e5-d667-4797-9ca0-888002ac8da9	CPTAC_2.8f686356-48c0-4046-a20a-3f18fd9dea0b.wxs.MuTect2.somatic_annotation.vcf.gz	c1768dbe657a74dfc5dac16b06643703	7938681	released
64703feb-6ccf-44e3-a123-97361d029af2	c495d773-73a6-4f64-aedb-ddf88af95e7c.wxs.aliquot_ensemble_masked.maf.gz	dd93bdf5e38fd7fdaa23c80977103fe9	101915	released
985a576f-b0e5-441e-aba3-f94f6b8addf1	aa63893b-0ccb-4e00-8424-399b6c23cd7d.wxs.Pindel.aliquot.maf.gz	6ccf114f12a8706c7424941a6a0141e2	231652	released
51e335d4-70e7-4b41-a34a-ea78637c984d	d62b4d1a-83fb-472e-ad6f-ef85b79ded5f.wxs.pindel.raw_somatic_mutation.vcf.gz	5310aedb2366ace0b77550a30d458825	52041	released
3bfb7f29-dd1a-481d-95f2-dc9e99d8a62d	e222006c-00b4-491a-8c03-9549e98f3b16.wxs.muse.raw_somatic_mutation.vcf.gz	fa5f3bd30f0f5974171e2d1e74d65188	61284	released
9b4ede64-676d-452c-88a8-cf1f3051e7ed	496324c0-216d-4e76-8595-f6f01bb79ce2.wxs.MuSE.aliquot.maf.gz	1159a78e0ac0aad14607d50778bdbe84	184932	released
a140d214-782f-48f3-b6a9-982f59188aba	b4bb6d26-a210-4aa7-820d-641e9d52173c.wxs.VarScan2.aliquot.maf.gz	04d9cf97e36fa203f68f6c7e3a541218	265695	released
29fb607e-1919-4390-b1d0-aaa48da230b4	17d7c27c-78a8-43a0-9407-a7c303a428c9.wxs.muse.raw_somatic_mutation.vcf.gz	b16e6069c29d2d342099524c3a0b0e26	32985	released
cce57e62-b215-4cd5-a1bc-5efd8e57799f	CPTAC_2.cafb9fff-6bb1-4d9f-9aee-e7975e6aecf2.wxs.MuSE.somatic_annotation.vcf.gz	03e9e17476f0acc47fed8618031165cb	257548	released
57e99c32-b1af-43d7-b76d-1b3a95dfa587	17d7c27c-78a8-43a0-9407-a7c303a428c9.wxs.mutect2.raw_somatic_mutation.vcf.gz	45474165383eb6a3d636da0c8dedbd3c	968581	released
c91c623b-8c45-414b-a659-930afd9473ae	c6a1ce06-006d-4cbe-8f5d-e7dc19e5be57.rna_seq.augmented_star_gene_counts.tsv	b29c855490e1e2f437b9253ab8dee02c	4204991	released
324897cf-94de-45ee-bc3d-516768a8fb34	CPTAC_2.19f64e59-ca44-4ea7-b005-c0099032d368.wxs.VarScan2.somatic_annotation.vcf.gz	4ff3785c8cda0383f489091b4bec12b8	300115	released
cc9721f2-9368-41ac-86a9-a35bc40a286c	fa4637f7-0982-425d-b57c-b7a33d584968.wxs.Pindel.aliquot.maf.gz	bf154e75e115860e8995ec94b0e38b68	66986	released
d204b3f4-fa41-45c7-986e-43d50047ce4c	CPTAC_2.36171819-0a20-43b0-8979-3f2d34e68d48.wxs.MuTect2.somatic_annotation.vcf.gz	d656e2fb6c18fbf474d70548b8bdb998	5558290	released
91b1e144-52b1-4548-9c66-4e16f6e7d3e3	2fe3276b-7d6d-441e-8a4d-5d9aeb29d5f6.wxs.aliquot_ensemble_raw.maf.gz	031ff3ad8281afd53fc2a5288f1f0001	206011	released
2803136e-b7ed-4ea4-a98f-b3e9d96b50ac	d3237ccd-6b5a-455e-81d9-a15fefe0e7eb.wxs.MuTect2.aliquot.maf.gz	68450100fa47c376bd7564aaca2bd088	6010311	released
c45b3336-bd2e-4938-ab9d-348227746258	e94a4f21-af6a-40be-be80-0a3868a9b4e3.wxs.pindel.raw_somatic_mutation.vcf.gz	c11ed123531ae057331fa6e8620a1457	29511	released
439409fa-5d70-43cb-b13f-0c6b868df04a	17d7c27c-78a8-43a0-9407-a7c303a428c9.wxs.varscan2.raw_somatic_mutation.vcf.gz	b66586045d4d588640f4898911180f09	55679	released
79c302dd-23a3-4867-b39e-6b1584f21c33	CPTAC_2.737bd89d-c6f1-4e5f-b993-51768c2f6f71.wxs.Pindel.somatic_annotation.vcf.gz	a54c3984135800e98ba38c78e1cc7238	94081	released
b4ac4e51-b537-45e0-9b12-2307653c4693	2fe3276b-7d6d-441e-8a4d-5d9aeb29d5f6.wxs.aliquot_ensemble_masked.maf.gz	443d70115aaf42e0d7171e246c7229ad	25654	released
cb7e83cb-12f2-4f97-be79-9ebc4de360bd	CPTAC_2.45b7ef71-58b4-4e55-8423-30f1a5f9dfbf.wxs.MuTect2.somatic_annotation.vcf.gz	a56939c7503c601016ffaa4ac6e584cc	6349869	released
09659bfb-4aab-48cb-83a6-4aa389c24688	CPTAC_2.60dc8f95-5e15-46bb-a1ee-5d01edacfe62.wxs.Pindel.somatic_annotation.vcf.gz	ecc78419123c0390601fc132b3b38935	174461	released
51f57370-fdf6-4bee-939e-e00066791ef4	CPTAC_2.1d7a6b30-6b59-4e0a-8342-62c929f412c6.wxs.MuSE.somatic_annotation.vcf.gz	bbbc66cd9d3b341c9a4ff852abc2c1c8	250188	released
e68fbac5-bc34-4fcb-99d9-5c41daf633a9	e3515d9d-400e-41a1-ab33-23047e0d57ba.wxs.pindel.raw_somatic_mutation.vcf.gz	547422a78e01b7ba1a8b9bde3524af02	36429	released
e1521b50-091c-44f2-891a-14225e51cd85	fd04e9c0-f89a-4aa8-aba4-70bf86691897.wxs.mutect2.raw_somatic_mutation.vcf.gz	015922dd71848fb68293b38fc60d8996	1226723	released
432e97cf-c0a1-43dc-b787-7710d8a415e2	f757b323-c552-4258-a196-36f241afd88c.wxs.MuTect2.aliquot.maf.gz	665df375e629eb17cb2488df6419fd82	7147040	released
9cb03b53-16ca-4ee6-85cb-34d52a1c7ffb	ed1a9241-d37e-4b4b-9873-25f4ad57b1a9.wxs.aliquot_ensemble_raw.maf.gz	a9bd04002b684e08d0ee9c089d1bb22b	235552	released
e36b7ee8-3bb8-4999-b5f7-98263972a0a5	3b897c85-b471-4e81-b6f8-052470a3b1d2.wxs.VarScan2.aliquot.maf.gz	9e8f9be244d875f8220ea54f822fb923	745585	released
17888583-ecbb-419c-9c39-f836b0d085df	fd04e9c0-f89a-4aa8-aba4-70bf86691897.wxs.varscan2.raw_somatic_mutation.vcf.gz	d16377faebdd349ccf8949464a62ea3a	122435	released
c1b33b55-5597-45c7-9faf-22499234a631	781a1265-e696-4fed-af72-473aea7306fb.rna_seq.augmented_star_gene_counts.tsv	f59489613058371ff3a24982b7ec3809	4197905	released
d4256530-d855-4303-b4a2-01bd927b3240	ed1a9241-d37e-4b4b-9873-25f4ad57b1a9.wxs.aliquot_ensemble_masked.maf.gz	1dc567077a4dfc0746cc07f90b2f424d	28933	released
2d6bec64-8650-4758-a251-2fe5a2aa7176	fd04e9c0-f89a-4aa8-aba4-70bf86691897.wxs.muse.raw_somatic_mutation.vcf.gz	0a454ba0b1113170bb33ba310d222d53	35911	released
e5fead7c-08ea-45f4-93be-39a897a96745	0e3693ae-86cf-4cf1-b1ce-d0ecc040ac9c.wxs.Pindel.aliquot.maf.gz	dcfdb6b6484e489a1d2277a850898d54	120183	released
302618ee-b969-4bad-b768-81d1e8952997	CPTAC_2.03fd11eb-4433-480d-b952-49bf71714d60.wxs.VarScan2.somatic_annotation.vcf.gz	59bec93607ce6752d29c0a0341c23389	978163	released
104d4ff4-7d26-4573-b793-3634307443f7	CPTAC_2.ac09be14-0b89-4893-91df-1ed5a5af4ba4.wxs.MuSE.somatic_annotation.vcf.gz	5fc677ec0af43a55c7c1f2734bce1ef2	307341	released
6c1f9dae-2f1c-409a-8bb9-73071361d478	a7d83e10-daba-4069-827f-1530bc366572.wxs.aliquot_ensemble_masked.maf.gz	0243445e1ecaa148c070aea6fc4bd9dd	17751	released
924ce057-3682-46e6-a637-1fc7e30309ab	e98f42e4-7b54-4555-a290-588925ee0e83.rna_seq.augmented_star_gene_counts.tsv	31e072cb276ccd1f4a154d6f3b7903b7	4205327	released
7440fbd8-77e3-4fd3-a510-61affd721126	35249cbf-3f37-4d8b-a1fc-8894eb16e737.wxs.Pindel.aliquot.maf.gz	65ee5880f10f10438932e12f545e909b	183876	released
e62ca7d7-00c6-4356-b39d-b56c3cb6f112	6e34b62d-72c3-48f6-a6c8-7863da1e2f5f.wxs.mutect2.raw_somatic_mutation.vcf.gz	fd8a82d4965277ca053dd0df24ee471a	801693	released
994b7294-3a28-4b60-a0b5-3305f17983a0	6e34b62d-72c3-48f6-a6c8-7863da1e2f5f.wxs.muse.raw_somatic_mutation.vcf.gz	84f9b7fdabcd35e82c08042d24835201	34453	released
f1f6694a-cd1d-4212-a79d-f85e5e48c0cf	e2b3a239-bb35-4857-9c41-a4dcf8a9213d.wxs.MuTect2.aliquot.maf.gz	0799600cbd605b653e61b755434f6560	4930895	released
915046c1-62db-4a3b-b673-1a444116f1a2	e4fe1e2a-734f-410b-9074-570283341ad4.wxs.Pindel.aliquot.maf.gz	72d5a663d1298444fe95a7a2a9cc0c92	240968	released
d08a171e-126d-418f-8e35-31c634a2fc34	CPTAC_2.7c8e77f9-f87e-4700-8e60-6e59c23e14cc.wxs.MuTect2.somatic_annotation.vcf.gz	3f5f069c7641b2ce4e3799618371bf7f	4776749	released
cf71af0c-bb26-4939-b28a-d49ef6617476	0266de22-d4b5-41cc-bae4-1a7b4a86be04.wxs.aliquot_ensemble_raw.maf.gz	071dbd61ba701bee30db6b28e669e1de	201375	released
625e0697-6492-46f5-99c1-f75ee7c046b1	17608d19-2c2e-4740-91d0-86813cf83660.wxs.pindel.raw_somatic_mutation.vcf.gz	89fb64277f0bb2ef46db767fe1ef7430	44270	released
