id	filename	md5	size	state
8f50c7c1-4491-402d-873e-88f5cd47b747	25b20d3b-ae61-43f0-9620-4d44bd1043ea.wxs.aliquot_ensemble_raw.maf.gz	e0e3b1ad5dd7111a6291df6e53466e3f	138837	released
9ee1a7cb-248a-4e4b-8d5a-46ae9e17aa27	79d6307f-814a-48ee-b271-f733e6b6d30d_mirnaseq_gdc_realn.bam	5252ead6f99165028ec4824c416d67c3	34633153	released
7d5a4618-da68-499b-8447-14c4d98e6c6b	4f34e576-860a-4366-a64b-82433ebe0aaf.mirnaseq.mirnas.quantification.txt	99cc47a3461653a0341bd2b0e9fa55c9	50559	released
837913be-1aaf-433f-b22c-c9ba46173954	CPTAC_2.74b94dec-7840-4fac-8c9a-0644b8c6aafc.wxs.Pindel.somatic_annotation.vcf.gz	6452f69fd1006ecb9d820fef45a5469f	251523	released
d60ffa70-622a-4918-b11e-bfaa15f53371	CPTAC-2.2a9a98d2-14ec-4a2d-a16b-5efe7d317414.arriba.rna_fusion.bedpe	6b7046778a804cdecb74aadcb96d3db3	2395	released
eeaa2ab3-678b-4a20-b63f-79fb8fc0a5cf	b7e3fbe6-1ece-4bbb-9d50-222daafe0e34.rna_seq.genomic.gdc_realn.bam	173aacdb361b08e2f585afc4cbcb2db0	4999297477	released
b8a9b7ae-7ff1-47cd-804a-f823f68dc009	b7e3fbe6-1ece-4bbb-9d50-222daafe0e34.rna_seq.star_splice_junctions.tsv.gz	fb098faa2e0a22c9c41c6e63aa8a5259	2638088	released
0820602d-1086-494d-b0df-2ee3434892fc	CPTAC-2.7c31193a-6d00-4f33-bd27-a5a96e7eaa55.star_fusion.rna_fusion.bedpe	dfc87ba95218e98be8729c5df7e73cf7	448	released
04e7767b-adaa-4854-9398-420fcc330793	54cff549-495d-4b84-963f-31baa41bd4f3.wxs.MuSE.aliquot.maf.gz	90c922c807d6742aa322cd35581ef6e6	295663	released
980f05a7-ea79-46c5-8726-0dfc617471c9	f121b9a3-81e3-4401-828b-ed24f90e4d33_wxs_gdc_realn.bam	30550fd187b8b4ace3776219e8b9ab52	49666344459	released
d59bf2ac-3432-406e-96f0-deda6ef1e670	d7fd49f5-358f-489e-bc7c-67178f085e47.rna_seq.genomic.gdc_realn.bam	860b37fb9574bf0524591a8e33ef163f	4305577839	released
