Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Splice_Site,Translation_Start_Site,Total_Silenced
CELF5,0,0,0,0,1,0,0,1,0,2
CEP112,0,0,0,0,2,0,0,0,0,2
CEP72,0,0,0,0,2,0,0,0,0,2
TTC40,0,0,0,0,2,0,0,0,0,2
TTLL13,1,0,0,0,1,0,0,0,0,2
TTLL7,0,0,0,0,2,0,0,0,0,2
PARK2,0,0,0,0,2,0,0,0,0,2
PAX1,0,0,0,0,2,0,0,0,0,2
CHD7,0,0,0,0,2,0,0,0,0,2
CHGB,0,0,0,0,2,0,0,0,0,2
CHL1,0,0,0,0,2,0,0,0,0,2
PAX2,0,0,0,0,2,0,0,0,0,2
BTBD8,0,0,0,0,0,2,0,0,0,2
BTBD9,0,0,1,0,1,0,0,0,0,2
C15orf52,0,0,0,0,2,0,0,0,0,2
C15orf53,0,0,0,0,2,0,0,0,0,2
C16orf96,0,0,0,0,2,0,0,0,0,2
SHD,0,0,0,0,2,0,0,0,0,2
SHROOM4,0,0,0,0,2,0,0,0,0,2
SIGLEC9,0,0,0,0,2,0,0,0,0,2
SIPA1L2,0,0,0,0,2,0,0,0,0,2
SLAMF9,0,0,0,0,2,0,0,0,0,2
OTUD7A,0,0,0,0,2,0,0,0,0,2
CHRDL1,0,0,0,0,2,0,0,0,0,2
CHRM1,0,1,0,0,1,0,0,0,0,2
CHRNA1,0,0,0,0,2,0,0,0,0,2
CHST5,0,0,0,0,2,0,0,0,0,2
CHST9,0,0,0,0,2,0,0,0,0,2
P2RX1,0,0,0,0,2,0,0,0,0,2
P2RY1,0,0,0,0,2,0,0,0,0,2
P2RY4,0,0,0,0,2,0,0,0,0,2
PABPC4L,0,0,0,0,2,0,0,0,0,2
PACSIN1,0,0,1,0,1,0,0,0,0,2
PADI4,1,0,0,0,1,0,0,0,0,2
PAH,0,0,0,0,2,0,0,0,0,2
PALM3,0,0,0,0,2,0,0,0,0,2
PAPL,0,0,0,0,2,0,0,0,0,2
PAPOLB,0,0,0,0,2,0,0,0,0,2
BEGAIN,0,0,0,0,2,0,0,0,0,2
BFSP2,0,0,0,0,2,0,0,0,0,2
SMAD6,0,0,0,0,2,0,0,0,0,2
NRCAM,0,0,0,0,2,0,0,0,0,2
NRK,1,0,0,0,0,0,0,1,0,2
NRXN2,0,0,0,0,2,0,0,0,0,2
NTRK3,0,0,0,0,2,0,0,0,0,2
OCA2,0,0,0,0,2,0,0,0,0,2
OGDHL,0,0,0,0,1,1,0,0,0,2
OIT3,0,0,1,0,1,0,0,0,0,2
OLFML2A,0,0,0,0,2,0,0,0,0,2
ONECUT2,0,0,0,0,2,0,0,0,0,2
OPLAH,0,0,0,0,2,0,0,0,0,2
OR2T33,0,0,0,0,2,0,0,0,0,2
CLCA4,0,0,0,0,2,0,0,0,0,2
CLCNKA,0,0,0,0,2,0,0,0,0,2
NLRP4,0,0,0,0,2,0,0,0,0,2
NMNAT2,0,0,0,0,1,0,0,1,0,2
NOL4,0,0,0,0,2,0,0,0,0,2
NOS3,0,0,0,0,2,0,0,0,0,2
NPAS4,0,0,0,0,2,0,0,0,0,2
NPHS1,0,0,0,0,2,0,0,0,0,2
SLC30A2,0,0,0,0,2,0,0,0,0,2
BRCA2,0,1,0,0,1,0,0,0,0,2
BRIP1,0,0,0,0,1,1,0,0,0,2
BRSK2,0,0,0,0,2,0,0,0,0,2
SLC4A4,0,0,0,0,2,0,0,0,0,2
SLC5A1,0,0,0,0,2,0,0,0,0,2
SLC6A1,0,0,0,0,1,1,0,0,0,2
SLC6A16,0,0,0,0,2,0,0,0,0,2
SLC9C2,0,0,0,0,2,0,0,0,0,2
SLCO6A1,0,0,0,0,2,0,0,0,0,2
NDNF,0,0,0,0,2,0,0,0,0,2
NEFM,0,0,0,0,2,0,0,0,0,2
CNTN4,0,0,0,0,2,0,0,0,0,2
CNTN5,0,0,0,0,2,0,0,0,0,2
CNTNAP1,0,0,0,0,2,0,0,0,0,2
COL11A2,0,0,0,0,2,0,0,0,0,2
NFASC,0,0,0,0,1,1,0,0,0,2
NFATC4,0,0,0,0,2,0,0,0,0,2
NGEF,0,0,0,0,2,0,0,0,0,2
NHSL2,0,0,0,0,2,0,0,0,0,2
NKAIN2,0,0,0,0,2,0,0,0,0,2
NKAPL,0,0,0,0,2,0,0,0,0,2
CMYA5,0,0,0,0,2,0,0,0,0,2
CNGB1,0,0,0,0,2,0,0,0,0,2
CNNM1,0,0,0,0,2,0,0,0,0,2
CNR2,0,0,0,0,2,0,0,0,0,2
BCAN,0,0,0,0,2,0,0,0,0,2
BCHE,0,0,1,0,1,0,0,0,0,2
BCL11A,0,0,0,0,2,0,0,0,0,2
BCL11B,0,0,0,0,2,0,0,0,0,2
SOAT2,0,0,0,0,1,1,0,0,0,2
SORCS1,0,0,0,0,2,0,0,0,0,2
USP6,0,0,0,0,2,0,0,0,0,2
VASH2,0,0,0,0,2,0,0,0,0,2
VIL1,0,0,0,0,2,0,0,0,0,2
VIT,0,0,0,0,1,0,0,1,0,2
ALDH1A2,0,0,0,0,2,0,0,0,0,2
ALDH8A1,0,0,0,0,2,0,0,0,0,2
ALK,0,0,0,0,2,0,0,0,0,2
VNN3P,0,0,0,0,2,0,0,0,0,2
NCAM1,0,0,0,0,2,0,0,0,0,2
NCAM2,0,0,0,0,2,0,0,0,0,2
COL17A1,0,0,0,0,2,0,0,0,0,2
COL20A1,0,0,0,0,1,1,0,0,0,2
COL22A1,0,0,0,0,2,0,0,0,0,2
COL24A1,0,0,0,0,1,0,0,1,0,2
COL2A1,0,0,0,0,2,0,0,0,0,2
NBEAL1,0,0,0,0,2,0,0,0,0,2
SMC1B,0,0,0,0,2,0,0,0,0,2
SMTNL2,0,0,0,0,2,0,0,0,0,2
SMYD1,0,0,0,0,2,0,0,0,0,2
SNAI2,0,0,0,0,2,0,0,0,0,2
SNAP91,0,0,0,0,2,0,0,0,0,2
SNCA,0,0,0,0,2,0,0,0,0,2
SNTG2,0,0,0,0,2,0,0,0,0,2
BACH2,0,0,0,0,2,0,0,0,0,2
BAI3,0,0,0,0,2,0,0,0,0,2
BANK1,0,0,0,0,2,0,0,0,0,2
AXDND1,0,0,0,0,2,0,0,0,0,2
AXIN2,0,0,0,0,2,0,0,0,0,2
MUC4,0,0,0,0,2,0,0,0,0,2
MUC6,0,0,0,0,2,0,0,0,0,2
CPS1,0,0,0,0,2,0,0,0,0,2
CR1,0,0,0,0,1,1,0,0,0,2
MYH7,0,0,0,0,1,1,0,0,0,2
COLQ,0,0,0,0,2,0,0,0,0,2
CPA4,0,0,0,0,2,0,0,0,0,2
CPN2,0,0,0,0,2,0,0,0,0,2
MYOC,0,0,0,0,2,0,0,0,0,2
MYOCD,0,0,0,0,2,0,0,0,0,2
NACC2,0,0,0,0,2,0,0,0,0,2
NALCN,0,0,0,0,2,0,0,0,0,2
NANOS3,0,0,0,0,1,1,0,0,0,2
COL14A1,0,0,0,0,1,1,0,0,0,2
MRGPRX3,0,0,0,0,2,0,0,0,0,2
MRVI1,0,0,0,0,2,0,0,0,0,2
MSLN,0,0,0,0,2,0,0,0,0,2
SORCS2,0,0,0,0,2,0,0,0,0,2
SORCS3,0,0,0,0,2,0,0,0,0,2
SOWAHB,0,0,0,0,2,0,0,0,0,2
SOX1,0,0,0,0,2,0,0,0,0,2
SOX11,1,0,0,0,1,0,0,0,0,2
SOX17,0,0,0,1,1,0,0,0,0,2
SOX3,0,0,0,0,2,0,0,0,0,2
SOX8,0,0,0,0,2,0,0,0,0,2
SPATC1L,0,0,0,0,2,0,0,0,0,2
SPINK5,0,0,0,0,2,0,0,0,0,2
SPOCD1,1,0,0,0,1,0,0,0,0,2
SPTBN4,0,0,0,0,1,1,0,0,0,2
ATP8A1,0,0,0,0,2,0,0,0,0,2
MGAT5B,0,0,0,0,2,0,0,0,0,2
MKI67,0,0,0,0,2,0,0,0,0,2
MKRN3,0,0,0,0,2,0,0,0,0,2
MLXIPL,0,0,0,0,2,0,0,0,0,2
MPO,0,0,0,0,2,0,0,0,0,2
CRYBB1,0,0,0,0,2,0,0,0,0,2
CRYM,0,0,0,0,1,0,0,1,0,2
CSRNP3,0,0,0,0,2,0,0,0,0,2
MPP4,0,0,0,0,1,1,0,0,0,2
MRGPRF,0,0,0,0,1,1,0,0,0,2
WBSCR17,0,0,0,0,2,0,0,0,0,2
WFIKKN1,0,0,0,0,2,0,0,0,0,2
AGTR1,0,0,0,0,1,1,0,0,0,2
AKAP12,0,1,0,0,1,0,0,0,0,2
WNK2,0,0,0,0,2,0,0,0,0,2
WNK3,0,0,0,0,2,0,0,0,0,2
MAP2,0,0,0,0,2,0,0,0,0,2
MAS1L,0,0,0,0,2,0,0,0,0,2
MBD5,0,0,0,0,2,0,0,0,0,2
MCF2L2,0,0,0,0,2,0,0,0,0,2
MCTP2,0,0,0,0,1,0,0,1,0,2
MDGA2,0,0,0,0,2,0,0,0,0,2
MECOM,0,0,0,0,2,0,0,0,0,2
MEFV,0,0,0,0,2,0,0,0,0,2
MEGF10,0,0,0,0,0,0,0,2,0,2
MEPE,0,0,0,0,2,0,0,0,0,2
CXorf23,0,0,0,0,2,0,0,0,0,2
CYP26B1,0,0,0,0,2,0,0,0,0,2
CYP27B1,0,0,0,0,2,0,0,0,0,2
MET,0,0,0,0,2,0,0,0,0,2
METTL24,0,0,0,0,1,1,0,0,0,2
MGAM,0,0,0,0,2,0,0,0,0,2
CYSLTR2,0,0,0,0,2,0,0,0,0,2
DACT1,0,1,0,0,1,0,0,0,0,2
MAGEE1,0,0,0,0,1,1,0,0,0,2
MAGEL2,0,0,0,0,1,1,0,0,0,2
MAML3,0,0,0,0,2,0,0,0,0,2
MAP1B,0,0,0,0,2,0,0,0,0,2
SRCRB4D,0,0,0,0,2,0,0,0,0,2
SRRM3,0,0,0,0,2,0,0,0,0,2
SRRM4,0,0,0,0,2,0,0,0,0,2
SSTR2,0,0,0,0,2,0,0,0,0,2
STAC,0,0,0,0,2,0,0,0,0,2
STEAP2,0,0,0,0,2,0,0,0,0,2
STK32A,0,0,0,0,2,0,0,0,0,2
ATP10A,0,0,0,0,2,0,0,0,0,2
ATP12A,0,0,0,0,2,0,0,0,0,2
ATP1A3,0,0,0,0,2,0,0,0,0,2
LRFN5,0,0,0,0,2,0,0,0,0,2
DCDC1,0,0,0,0,2,0,0,0,0,2
DCDC2,0,0,0,0,2,0,0,0,0,2
DCHS2,0,0,0,0,2,0,0,0,0,2
DCLK1,0,0,0,0,2,0,0,0,0,2
DCLK2,0,0,0,0,2,0,0,0,0,2
LRP6,0,0,0,0,1,1,0,0,0,2
LRRC32,0,0,0,0,2,0,0,0,0,2
LRRC4B,0,0,0,0,2,0,0,0,0,2
LRRC4C,0,0,0,0,2,0,0,0,0,2
LRRC7,0,0,0,0,2,0,0,0,0,2
LRRIQ1,0,0,0,0,2,0,0,0,0,2
LRRN1,0,0,0,0,2,0,0,0,0,2
LSM11,0,0,0,0,2,0,0,0,0,2
LZTS3,0,0,0,0,2,0,0,0,0,2
CYP46A1,0,0,0,0,2,0,0,0,0,2
DKK2,0,0,0,0,2,0,0,0,0,2
DLG2,0,0,0,0,2,0,0,0,0,2
DLGAP2,0,0,0,0,2,0,0,0,0,2
DLGAP3,0,0,0,0,2,0,0,0,0,2
LGI2,0,0,0,0,2,0,0,0,0,2
LGR6,0,0,0,0,2,0,0,0,0,2
LILRA1,0,0,0,0,1,1,0,0,0,2
LINGO2,0,0,0,0,2,0,0,0,0,2
LINGO3,1,1,0,0,0,0,0,0,0,2
LINGO4,0,0,0,0,2,0,0,0,0,2
LIPE,0,0,0,0,2,0,0,0,0,2
LMOD1,0,0,0,0,2,0,0,0,0,2
LOXHD1,0,0,0,0,2,0,0,0,0,2
DDX4,0,0,0,0,2,0,0,0,0,2
DEGS2,0,0,0,0,2,0,0,0,0,2
LRCH2,0,0,0,0,1,1,0,0,0,2
TCTEX1D1,0,0,0,0,2,0,0,0,0,2
TDRD1,0,0,0,0,2,0,0,0,0,2
TDRD9,0,0,0,0,2,0,0,0,0,2
DNAH1,0,0,0,0,2,0,0,0,0,2
DNAH11,0,0,0,0,2,0,0,0,0,2
KLRC1,0,0,0,0,2,0,0,0,0,2
KMT2C,1,0,0,0,1,0,0,0,0,2
KNDC1,0,0,0,0,2,0,0,0,0,2
KRT20,0,0,0,0,2,0,0,0,0,2
KRT34,0,0,0,0,2,0,0,0,0,2
KRT72,0,0,0,0,2,0,0,0,0,2
KSR2,0,0,0,0,2,0,0,0,0,2
LAMB4,0,0,0,0,2,0,0,0,0,2
LBP,0,0,0,0,2,0,0,0,0,2
DGKI,0,0,0,0,2,0,0,0,0,2
DKK1,0,0,0,0,2,0,0,0,0,2
KLF17,0,0,0,0,2,0,0,0,0,2
KLHDC8A,0,0,0,0,2,0,0,0,0,2
KLHL34,0,0,0,0,2,0,0,0,0,2
KLHL38,0,0,0,0,2,0,0,0,0,2
KLHL6,0,0,0,0,2,0,0,0,0,2
KLKB1,0,0,0,0,1,1,0,0,0,2
DLX5,0,0,0,0,0,2,0,0,0,2
STOX2,0,0,0,0,2,0,0,0,0,2
SV2A,0,0,0,0,2,0,0,0,0,2
SVEP1,0,0,0,0,2,0,0,0,0,2
SYT14,0,0,0,0,2,0,0,0,0,2
SYT3,0,0,0,0,2,0,0,0,0,2
SYT6,0,0,0,0,2,0,0,0,0,2
TANC2,0,0,0,0,1,1,0,0,0,2
TBC1D32,0,0,0,0,1,1,0,0,0,2
TBX5,0,0,0,0,2,0,0,0,0,2
THSD7A,0,0,0,0,2,0,0,0,0,2
KIF3C,0,0,0,0,2,0,0,0,0,2
WNT11,0,0,0,0,2,0,0,0,0,2
WNT7B,0,1,0,0,1,0,0,0,0,2
WNT9A,0,0,0,0,2,0,0,0,0,2
WSCD1,0,0,0,0,2,0,0,0,0,2
ADAMTS8,0,0,0,0,2,0,0,0,0,2
ADCY10,0,0,0,0,2,0,0,0,0,2
ADRA1B,0,0,0,0,2,0,0,0,0,2
XIRP2,0,0,0,0,1,1,0,0,0,2
ZBBX,0,0,0,0,1,1,0,0,0,2
ZBTB20,0,0,0,0,2,0,0,0,0,2
DNHD1,0,0,0,0,2,0,0,0,0,2
KIF5A,0,0,0,0,2,0,0,0,0,2
KIF6,0,0,0,0,2,0,0,0,0,2
KIF7,0,0,0,0,2,0,0,0,0,2
KCNJ2,0,0,0,0,2,0,0,0,0,2
KHDRBS2,0,0,0,0,2,0,0,0,0,2
KIF19,0,0,0,0,1,1,0,0,0,2
KIF26A,0,0,0,0,2,0,0,0,0,2
TEKT3,0,0,0,0,2,0,0,0,0,2
TENM2,0,0,0,0,2,0,0,0,0,2
TET1,0,0,0,0,2,0,0,0,0,2
TF,0,0,0,0,1,1,0,0,0,2
TG,0,0,0,0,2,0,0,0,0,2
TGFBR3,0,0,0,0,2,0,0,0,0,2
TGM5,0,0,0,0,2,0,0,0,0,2
ARSF,0,0,0,0,1,1,0,0,0,2
ART3,0,0,0,0,2,0,0,0,0,2
ARX,0,0,0,0,2,0,0,0,0,2
THBS4,0,0,0,0,1,0,0,1,0,2
THEMIS,0,0,0,0,2,0,0,0,0,2
DUSP27,0,0,0,0,2,0,0,0,0,2
DYNC2H1,0,0,0,0,1,1,0,0,0,2
DZANK1,0,0,0,0,2,0,0,0,0,2
ITIH5,0,0,0,0,2,0,0,0,0,2
ITIH6,0,0,0,0,2,0,0,0,0,2
IVL,0,0,0,0,2,0,0,0,0,2
JAKMIP1,0,0,0,0,2,0,0,0,0,2
JAKMIP3,0,0,0,0,2,0,0,0,0,2
KCNA5,0,0,0,0,2,0,0,0,0,2
KCNB2,0,0,0,0,2,0,0,0,0,2
KCNC1,0,0,0,0,2,0,0,0,0,2
KCNG3,0,0,0,0,2,0,0,0,0,2
DRP2,0,0,0,0,2,0,0,0,0,2
DSG1,0,0,0,0,2,0,0,0,0,2
KCNH8,0,0,0,0,2,0,0,0,0,2
KCNIP1,0,0,0,0,2,0,0,0,0,2
EHD3,0,0,0,0,2,0,0,0,0,2
IL17REL,0,0,0,0,2,0,0,0,0,2
IL1RAPL1,0,0,0,0,2,0,0,0,0,2
IL1RL1,0,0,0,0,1,1,0,0,0,2
IL21R,0,0,0,0,2,0,0,0,0,2
ILDR2,0,0,0,0,2,0,0,0,0,2
IMPG2,0,0,0,0,2,0,0,0,0,2
IRF4,0,0,0,0,2,0,0,0,0,2
IRGQ,0,0,0,0,2,0,0,0,0,2
IRS4,0,0,0,0,2,0,0,0,0,2
ITGA2B,0,1,0,0,0,1,0,0,0,2
ITGAD,0,0,0,0,2,0,0,0,0,2
DSPP,0,0,0,0,2,0,0,0,0,2
DTHD1,0,0,0,0,2,0,0,0,0,2
DTX1,0,0,0,0,0,2,0,0,0,2
DUOX2,0,0,0,0,1,0,1,0,0,2
IKZF4,0,0,0,0,1,1,0,0,0,2
IL12A,0,0,0,0,2,0,0,0,0,2
ADAM23,0,0,0,0,2,0,0,0,0,2
ADAMTS6,0,0,0,0,2,0,0,0,0,2
ADAMTS7,0,0,0,0,2,0,0,0,0,2
ZBTB39,0,0,0,0,2,0,0,0,0,2
ZBTB8B,0,0,0,0,2,0,0,0,0,2
ZC3H12C,0,0,0,0,2,0,0,0,0,2
ZFP57,0,0,0,0,2,0,0,0,0,2
EBF3,0,1,0,0,1,0,0,0,0,2
ECEL1,0,0,0,0,2,0,0,0,0,2
EDIL3,0,0,0,0,2,0,0,0,0,2
EDN3,0,0,0,0,2,0,0,0,0,2
EFNB3,0,0,0,0,2,0,0,0,0,2
EGF,0,0,0,0,2,0,0,0,0,2
EGR4,0,0,0,0,2,0,0,0,0,2
EPHA3,0,0,0,0,2,0,0,0,0,2
EPHA5,0,0,0,0,2,0,0,0,0,2
EPHA6,0,0,0,0,2,0,0,0,0,2
HORMAD1,0,0,0,0,2,0,0,0,0,2
HOXB8,0,0,0,0,2,0,0,0,0,2
HPX,0,0,0,0,2,0,0,0,0,2
HS6ST3,0,0,0,0,2,0,0,0,0,2
HSPA12A,0,0,0,0,2,0,0,0,0,2
HYAL4,0,0,0,0,2,0,0,0,0,2
HYDIN,0,0,0,0,2,0,0,0,0,2
ICAM5,0,0,0,0,2,0,0,0,0,2
IGDCC4,0,0,0,0,2,0,0,0,0,2
ELFN1,0,0,0,0,2,0,0,0,0,2
EML6,0,0,0,0,1,1,0,0,0,2
EN1,0,0,0,0,2,0,0,0,0,2
IGSF10,0,0,0,0,2,0,0,0,0,2
TNFRSF13B,0,0,0,0,1,1,0,0,0,2
TNNI2,0,0,0,0,2,0,0,0,0,2
TNNT3,0,0,0,0,2,0,0,0,0,2
TLL1,0,0,0,0,2,0,0,0,0,2
TLL2,0,0,0,0,2,0,0,0,0,2
HCN2,0,0,0,0,2,0,0,0,0,2
HCN3,0,0,0,0,2,0,0,0,0,2
HECW2,0,0,0,0,2,0,0,0,0,2
HELZ2,0,0,0,0,1,1,0,0,0,2
HFM1,0,0,0,0,2,0,0,0,0,2
HIF3A,0,0,0,0,2,0,0,0,0,2
HIST1H2BE,0,0,0,0,1,1,0,0,0,2
HIST1H2BF,0,0,0,0,2,0,0,0,0,2
HIST1H4B,0,0,0,0,2,0,0,0,0,2
ENOX1,0,0,0,0,2,0,0,0,0,2
EPDR1,0,0,0,0,1,0,0,1,0,2
GRIN2C,0,0,0,0,2,0,0,0,0,2
GRM4,0,0,0,0,2,0,0,0,0,2
GSDMA,0,0,0,0,2,0,0,0,0,2
EPHA8,0,0,0,0,2,0,0,0,0,2
ERBB4,0,0,0,0,2,0,0,0,0,2
ERC2,0,0,0,0,2,0,0,0,0,2
ERG,0,0,0,0,2,0,0,0,0,2
AOC1,1,0,0,0,1,0,0,0,0,2
AOX1,0,0,0,0,2,0,0,0,0,2
AP3B2,0,0,0,0,2,0,0,0,0,2
APOL5,0,0,0,0,2,0,0,0,0,2
AR,0,0,0,0,2,0,0,0,0,2
ARAP3,0,0,0,0,2,0,0,0,0,2
ARHGAP22,0,0,0,0,2,0,0,0,0,2
ARHGAP23,0,0,0,0,2,0,0,0,0,2
TMPRSS6,0,0,0,0,1,1,0,0,0,2
FAM154A,0,0,0,0,2,0,0,0,0,2
FAM160A1,0,0,0,0,2,0,0,0,0,2
GPR37,0,0,0,0,2,0,0,0,0,2
GPR88,0,0,0,0,2,0,0,0,0,2
ESYT3,0,0,0,0,1,1,0,0,0,2
ETNPPL,0,0,0,0,2,0,0,0,0,2
ETV3L,0,0,0,0,2,0,0,0,0,2
EVA1C,0,0,0,0,2,0,0,0,0,2
GRAMD1B,0,0,0,0,2,0,0,0,0,2
GREB1,0,0,0,0,2,0,0,0,0,2
GRHL3,0,0,0,0,1,0,0,1,0,2
GRIA1,0,0,0,0,2,0,0,0,0,2
GRIA4,0,0,0,0,2,0,0,0,0,2
GRID2,0,0,0,0,2,0,0,0,0,2
GRIK3,0,0,0,0,2,0,0,0,0,2
GRIN2A,0,0,0,0,2,0,0,0,0,2
GLTSCR1,0,0,0,0,2,0,0,0,0,2
GNAT1,0,0,0,0,2,0,0,0,0,2
GPA33,0,0,0,0,2,0,0,0,0,2
GPC2,0,0,0,0,2,0,0,0,0,2
GPR114,0,0,0,0,2,0,0,0,0,2
FAM196A,0,0,0,0,2,0,0,0,0,2
FAM47C,0,0,0,0,2,0,0,0,0,2
FAM65B,0,0,0,0,2,0,0,0,0,2
GPR115,0,0,0,0,2,0,0,0,0,2
GPR128,0,0,0,0,2,0,0,0,0,2
GPR135,0,0,0,0,2,0,0,0,0,2
GPR15,0,0,0,0,2,0,0,0,0,2
GPR155,0,0,0,0,2,0,0,0,0,2
GPR174,0,0,0,0,2,0,0,0,0,2
FAM129C,0,0,0,0,2,0,0,0,0,2
FAM135B,0,0,0,0,1,1,0,0,0,2
ZNF423,0,0,0,0,1,1,0,0,0,2
ZNF460,0,0,0,0,2,0,0,0,0,2
ZNF462,0,0,0,0,2,0,0,0,0,2
ZNF502,0,0,0,0,2,0,0,0,0,2
ZNF534,1,0,0,0,1,0,0,0,0,2
ABCA8,0,0,0,0,2,0,0,0,0,2
GALNT15,0,0,0,0,1,1,0,0,0,2
GALNT8,0,0,0,0,2,0,0,0,0,2
GALR2,0,0,0,0,2,0,0,0,0,2
GAREML,0,0,0,0,2,0,0,0,0,2
GATA1,0,0,0,0,2,0,0,0,0,2
GCNT4,1,0,0,0,1,0,0,0,0,2
GDF5,0,0,0,0,2,0,0,0,0,2
GDF6,0,0,0,0,2,0,0,0,0,2
GFRA3,0,0,0,0,2,0,0,0,0,2
GJC2,0,0,0,0,2,0,0,0,0,2
FZD2,0,0,0,0,2,0,0,0,0,2
ZNF229,0,0,0,0,2,0,0,0,0,2
ACTBL2,0,0,0,0,2,0,0,0,0,2
ZNF521,0,0,0,0,2,0,0,0,0,2
ACVR1C,0,0,0,0,2,0,0,0,0,2
ADAM20,0,0,0,0,2,0,0,0,0,2
ZSCAN20,0,0,0,0,1,1,0,0,0,2
A2ML1,0,0,0,0,2,0,0,0,0,2
ZFPM1,0,0,0,0,1,1,0,0,0,2
ZFPM2,0,0,1,0,0,1,0,0,0,2
ZIM2,0,0,0,0,1,1,0,0,0,2
ZNF114,0,0,0,0,2,0,0,0,0,2
ZNF208,0,0,0,0,1,1,0,0,0,2
ZNF556,0,0,0,0,1,1,0,0,0,2
FLRT2,0,0,0,0,2,0,0,0,0,2
FLT3,0,0,0,0,2,0,0,0,0,2
ROS1,1,0,0,0,1,0,0,0,0,2
RSPO1,0,0,0,0,2,0,0,0,0,2
C9orf172,0,0,0,0,2,0,0,0,0,2
SALL1,0,0,0,0,2,0,0,0,0,2
ZSCAN1,0,0,0,0,2,0,0,0,0,2
ZNF407,0,0,0,0,2,0,0,0,0,2
ZNF99,0,0,0,0,2,0,0,0,0,2
FHAD1,0,0,0,0,1,0,0,1,0,2
FHL5,0,0,0,0,2,0,0,0,0,2
FIGN,0,0,0,0,2,0,0,0,0,2
ZNF560,0,0,0,0,2,0,0,0,0,2
FBN3,0,0,0,0,2,0,0,0,0,2
FBXL18,0,0,0,0,1,0,0,1,0,2
FCAMR,0,0,0,0,2,0,0,0,0,2
FCAR,0,0,0,0,2,0,0,0,0,2
FCER1A,0,0,0,0,2,0,0,0,0,2
ZXDA,1,0,0,0,0,0,0,0,0,1
ZNF788,0,0,0,0,1,0,0,0,0,1
ZNF786,0,0,0,0,1,0,0,0,0,1
ZNF777,0,0,0,0,1,0,0,0,0,1
ZNF774,0,0,0,0,1,0,0,0,0,1
ZNF771,0,0,0,0,1,0,0,0,0,1
ZNF764,0,0,0,0,1,0,0,0,0,1
ZNF763,0,0,0,0,1,0,0,0,0,1
ZNF737,0,0,0,0,1,0,0,0,0,1
ACOT6,0,0,0,0,1,0,0,0,0,1
ACOT12,0,0,0,0,1,0,0,0,0,1
ACHE,0,0,0,0,1,0,0,0,0,1
ACER1,0,0,0,0,1,0,0,0,0,1
ACE2,0,0,0,0,0,1,0,0,0,1
ACCS,0,0,0,0,1,0,0,0,0,1
ACADL,0,0,0,0,1,0,0,0,0,1
ABTB3,0,0,0,0,1,0,0,0,0,1
FCRLB,0,0,0,0,1,0,0,0,0,1
FCRLA,0,0,0,0,1,0,0,0,0,1
FCRL6,0,0,0,0,1,0,0,0,0,1
FCRL4,0,0,0,0,1,0,0,0,0,1
FCRL3,1,0,0,0,0,0,0,0,0,1
FMN1,0,0,0,0,1,0,0,0,0,1
FLT1,0,0,0,0,1,0,0,0,0,1
FLJ45079,0,0,0,0,1,0,0,0,0,1
FLG2,0,0,0,0,1,0,0,0,0,1
FITM2,0,0,0,0,1,0,0,0,0,1
FGL1,0,0,0,0,1,0,0,0,0,1
FGFR4,0,0,0,0,1,0,0,0,0,1
ZP2,0,0,0,0,1,0,0,0,0,1
ZNRF3,0,0,0,0,1,0,0,0,0,1
ZNF98,0,0,0,0,1,0,0,0,0,1
ZNF93,0,0,0,0,1,0,0,0,0,1
FOXD4,0,0,0,0,1,0,0,0,0,1
FOXD2,0,0,0,0,1,0,0,0,0,1
FOXA1,0,0,0,0,1,0,0,0,0,1
FOLH1,0,0,0,0,1,0,0,0,0,1
FNDC7,0,0,0,0,1,0,0,0,0,1
FNDC1,0,0,0,0,0,0,0,1,0,1
FMR1NB,0,0,0,0,1,0,0,0,0,1
FGFBP1,0,0,0,0,1,0,0,0,0,1
FGF17,0,0,0,0,1,0,0,0,0,1
FGF13,0,0,0,0,0,1,0,0,0,1
FGD5,0,0,0,0,1,0,0,0,0,1
FFAR4,0,0,0,0,1,0,0,0,0,1
FFAR3,0,0,0,0,1,0,0,0,0,1
FETUB,0,0,0,0,1,0,0,0,0,1
FES,0,0,0,0,1,0,0,0,0,1
FER1L6,0,0,0,0,1,0,0,0,0,1
FBLN7,0,0,0,0,1,0,0,0,0,1
FSIP1,0,0,0,0,1,0,0,0,0,1
FSD1,0,0,0,0,1,0,0,0,0,1
FSCN3,0,0,0,0,1,0,0,0,0,1
FSCN1,0,0,0,0,1,0,0,0,0,1
FRMPD3,0,0,0,0,1,0,0,0,0,1
FRMD7,0,0,0,0,1,0,0,0,0,1
FRMD5,0,0,0,0,1,0,0,0,0,1
FRMD3,0,0,0,0,1,0,0,0,0,1
FOXS1,0,0,0,0,1,0,0,0,0,1
FOXO6,0,0,0,0,1,0,0,0,0,1
FOXO3,1,0,0,0,0,0,0,0,0,1
FOXN4,0,0,0,0,1,0,0,0,0,1
FOXL2,0,0,0,0,1,0,0,0,0,1
FOXK1,0,0,0,0,1,0,0,0,0,1
FOXI1,0,0,0,0,1,0,0,0,0,1
GAB2,0,0,0,0,1,0,0,0,0,1
FZD9,0,0,0,0,1,0,0,0,0,1
